,Date,State,Age,HospitalizationRate,DeathRate,CaseRate,Population,Hospitalizations,Deaths,Cases
3683,200922,Illinois,Overall,1.204923677,0.072295421,204.2243214,12745359,153.5718483,9.214310899,26029.12293
3684,200922,Virginia,Overall,1.204923677,0.072295421,204.2243214,7841754,94.48715064,5.669229038,16014.76889
3685,200922,Hawaii,Overall,1.204923677,0.072295421,204.2243214,1333591,16.06875371,0.964125223,2723.51717
3686,200922,North Dakota,Overall,1.204923677,0.072295421,204.2243214,659858,7.950785277,0.477047117,1347.590523
3687,200922,Massachusetts,Overall,1.204923677,0.072295421,204.2243214,6477096,78.04406329,4.682643797,13227.80535
3688,200922,Utah,Overall,1.204923677,0.072295421,204.2243214,2657236,32.01766572,1.921059943,5426.722189
3689,200922,District of Columbia,Overall,1.204923677,0.072295421,204.2243214,584400,7.041573968,0.422494438,1193.486934
3690,200923,Arkansas,0-4 yr,6.393333333,0.0959,913.3333151,195486,12.4980716,0.187471074,1785.438764
3691,200923,Washington,0-4 yr,6.393333333,0.0959,913.3333151,426450,27.26437,0.40896555,3894.909922
3692,200923,West Virginia,0-4 yr,6.393333333,0.0959,913.3333151,103758,6.6335948,0.099503922,947.656381
3693,200923,Wisconsin,0-4 yr,6.393333333,0.0959,913.3333151,354854,22.68699907,0.340304986,3240.999802
3694,200923,Wyoming,0-4 yr,6.393333333,0.0959,913.3333151,37268,2.382667467,0.035740012,340.3810599
3695,200923,Idaho,0-4 yr,6.393333333,0.0959,913.3333151,119166,7.6186796,0.114280194,1088.382778
3696,200923,Vermont,0-4 yr,6.393333333,0.0959,913.3333151,32255,2.062169667,0.030932545,294.5956608
3697,200923,North Carolina,0-4 yr,6.393333333,0.0959,913.3333151,621871,39.75828593,0.596374289,5679.75502
3698,200923,North Dakota,0-4 yr,6.393333333,0.0959,913.3333151,41792,2.671901867,0.040078528,381.700259
3699,200923,Ohio,0-4 yr,6.393333333,0.0959,913.3333151,724665,46.330249,0.694953735,6618.606868
3700,200923,Oklahoma,0-4 yr,6.393333333,0.0959,913.3333151,256624,16.40682773,0.246102416,2343.832486
3701,200923,Pennsylvania,0-4 yr,6.393333333,0.0959,913.3333151,727275,46.497115,0.697456725,6642.444867
3702,200923,Rhode Island,0-4 yr,6.393333333,0.0959,913.3333151,58920,3.766952,0.05650428,538.1359892
3703,200923,South Carolina,0-4 yr,6.393333333,0.0959,913.3333151,295906,18.91825693,0.283773854,2702.608079
3704,200923,South Dakota,0-4 yr,6.393333333,0.0959,913.3333151,56494,3.611849733,0.054177746,515.978523
3705,200923,Texas,0-4 yr,6.393333333,0.0959,913.3333151,1903554,121.7005524,1.825508286,17385.79285
3706,200923,Delaware,0-4 yr,6.393333333,0.0959,913.3333151,56010,3.580906,0.05371359,511.5579898
3707,200923,Florida,0-4 yr,6.393333333,0.0959,913.3333151,1080506,69.08035027,1.036205254,9868.621269
3708,200923,Alabama,0-4 yr,6.393333333,0.0959,913.3333151,302659,19.34999873,0.290249981,2764.285478
3709,200923,Alaska,0-4 yr,6.393333333,0.0959,913.3333151,51360,3.283616,0.04925424,469.0879906
3710,200923,Arizona,0-4 yr,6.393333333,0.0959,913.3333151,463060,29.60496933,0.44407454,4229.281249
3711,200923,Indiana,0-4 yr,6.393333333,0.0959,913.3333151,434204,27.76010907,0.416401636,3965.729787
3712,200923,Iowa,0-4 yr,6.393333333,0.0959,913.3333151,197946,12.6553476,0.189830214,1807.906764
3713,200923,Kansas,0-4 yr,6.393333333,0.0959,913.3333151,199200,12.73552,0.1910328,1819.359964
3714,200923,Kentucky,0-4 yr,6.393333333,0.0959,913.3333151,278301,17.7927106,0.266890659,2541.815749
3715,200923,Louisiana,0-4 yr,6.393333333,0.0959,913.3333151,304940,19.49583067,0.29243746,2785.118611
3716,200923,Maine,0-4 yr,6.393333333,0.0959,913.3333151,69865,4.466702333,0.067000535,638.1003206
3717,200923,Michigan,0-4 yr,6.393333333,0.0959,913.3333151,614482,39.28588253,0.589288238,5612.268821
3718,200923,Mississippi,0-4 yr,6.393333333,0.0959,913.3333151,208491,13.3295246,0.199942869,1904.217762
3719,200923,Missouri,0-4 yr,6.393333333,0.0959,913.3333151,386777,24.72794287,0.370919143,3532.563196
3720,200923,Montana,0-4 yr,6.393333333,0.0959,913.3333151,59722,3.818226533,0.057273398,545.4609224
3721,200923,Nebraska,0-4 yr,6.393333333,0.0959,913.3333151,129410,8.273612667,0.12410419,1181.944643
3722,200923,Nevada,0-4 yr,6.393333333,0.0959,913.3333151,188595,12.057507,0.180862605,1722.500966
3723,200923,New Hampshire,0-4 yr,6.393333333,0.0959,913.3333151,72297,4.6221882,0.069332823,660.3125868
3724,200923,Hawaii,0-4 yr,6.393333333,0.0959,913.3333151,86581,5.535411933,0.083031179,790.7731175
3725,200923,Illinois,0-4 yr,6.393333333,0.0959,913.3333151,845118,54.0312108,0.810468162,7718.744246
3726,200923,Massachusetts,0-4 yr,6.393333333,0.0959,913.3333151,368326,23.54830893,0.353224634,3364.044066
3727,200923,Virginia,0-4 yr,6.393333333,0.0959,913.3333151,506249,32.36618607,0.485492791,4623.740774
3728,200923,New Jersey,0-4 yr,6.393333333,0.0959,913.3333151,547150,34.98112333,0.52471685,4997.303233
3729,200923,Utah,0-4 yr,6.393333333,0.0959,913.3333151,255012,16.3037672,0.244556508,2329.109553
3730,200923,District of Columbia,0-4 yr,6.393333333,0.0959,913.3333151,32422,2.072846533,0.031092698,296.1209274
3731,200923,Arkansas,5-17 yr,3.196666667,0.04795,1183.950616,513268.2,16.40747346,0.246112102,6076.842016
3732,200923,Washington,5-17 yr,3.196666667,0.04795,1183.950616,1133961.6,36.24897248,0.543734587,13425.54535
3733,200923,West Virginia,5-17 yr,3.196666667,0.04795,1183.950616,288565,9.224461167,0.138366917,3416.467095
3734,200923,Wisconsin,5-17 yr,3.196666667,0.04795,1183.950616,989356,31.62641347,0.474396202,11713.48646
3735,200923,Wyoming,5-17 yr,3.196666667,0.04795,1183.950616,94491,3.0205623,0.045308434,1118.726777
3736,200923,Idaho,5-17 yr,3.196666667,0.04795,1183.950616,299810,9.583926333,0.143758895,3549.602342
3737,200923,Vermont,5-17 yr,3.196666667,0.04795,1183.950616,102362.6,3.272191113,0.049082867,1211.922633
3738,200923,North Carolina,5-17 yr,3.196666667,0.04795,1183.950616,1626690.4,51.99986979,0.779998047,19259.21101
3739,200923,North Dakota,5-17 yr,3.196666667,0.04795,1183.950616,108899.8,3.481163607,0.052217454,1289.319853
3740,200923,Ohio,5-17 yr,3.196666667,0.04795,1183.950616,2042998.8,65.30786164,0.979617925,24188.09688
3741,200923,Oklahoma,5-17 yr,3.196666667,0.04795,1183.950616,660508.4,21.11425185,0.316713778,7820.093271
3742,200923,Pennsylvania,5-17 yr,3.196666667,0.04795,1183.950616,2114664.4,67.59877199,1.01398158,25036.58219
3743,200923,Rhode Island,5-17 yr,3.196666667,0.04795,1183.950616,176367.2,5.637871493,0.084568072,2088.100551
3744,200923,South Carolina,5-17 yr,3.196666667,0.04795,1183.950616,782308.4,25.00779185,0.375116878,9262.145122
3745,200923,South Dakota,5-17 yr,3.196666667,0.04795,1183.950616,143512.6,4.587619447,0.068814292,1699.118312
3746,200923,Texas,5-17 yr,3.196666667,0.04795,1183.950616,4767401.8,152.3979442,2.285969163,56443.68298
3747,200923,Delaware,5-17 yr,3.196666667,0.04795,1183.950616,150672.6,4.81650078,0.072247512,1783.889176
3748,200923,Florida,5-17 yr,3.196666667,0.04795,1183.950616,2941416.6,94.02728398,1.41040926,34824.91996
3749,200923,Alabama,5-17 yr,3.196666667,0.04795,1183.950616,834044.4,26.66161932,0.39992429,9874.673812
3750,200923,Alaska,5-17 yr,3.196666667,0.04795,1183.950616,133090.6,4.254462847,0.063816943,1575.726979
3751,200923,Arizona,5-17 yr,3.196666667,0.04795,1183.950616,1152095.4,36.82864962,0.552429744,13640.24059
3752,200923,Indiana,5-17 yr,3.196666667,0.04795,1183.950616,1178279.2,37.66565843,0.564984876,13950.24385
3753,200923,Iowa,5-17 yr,3.196666667,0.04795,1183.950616,530133.2,16.94659129,0.254198869,6276.515288
3754,200923,Kansas,5-17 yr,3.196666667,0.04795,1183.950616,518957.8,16.58935101,0.248840265,6144.20407
3755,200923,Kentucky,5-17 yr,3.196666667,0.04795,1183.950616,743934,23.7810902,0.356716353,8807.811176
3756,200923,Louisiana,5-17 yr,3.196666667,0.04795,1183.950616,804061.8,25.70317554,0.385547633,9519.694635
3757,200923,Maine,5-17 yr,3.196666667,0.04795,1183.950616,211918.6,6.774331247,0.101614969,2509.01157
3758,200923,Michigan,5-17 yr,3.196666667,0.04795,1183.950616,1809299.4,57.83727082,0.867559062,21421.21139
3759,200923,Mississippi,5-17 yr,3.196666667,0.04795,1183.950616,552106.4,17.64900125,0.264735019,6536.667124
3760,200923,Missouri,5-17 yr,3.196666667,0.04795,1183.950616,1044762.6,33.39757778,0.500963667,12369.47324
3761,200923,Montana,5-17 yr,3.196666667,0.04795,1183.950616,163767.4,5.235097887,0.078526468,1938.925141
3762,200923,Nebraska,5-17 yr,3.196666667,0.04795,1183.950616,324981,10.3885593,0.155828389,3847.614552
3763,200923,Nevada,5-17 yr,3.196666667,0.04795,1183.950616,464769.2,14.85712209,0.222856831,5502.637807
3764,200923,New Hampshire,5-17 yr,3.196666667,0.04795,1183.950616,224423.4,7.17406802,0.10761102,2657.062227
3765,200923,Hawaii,5-17 yr,3.196666667,0.04795,1183.950616,213311.8,6.818867207,0.102283008,2525.50637
3766,200923,Illinois,5-17 yr,3.196666667,0.04795,1183.950616,2307020.8,73.74776491,1.106216474,27313.98698
3767,200923,Massachusetts,5-17 yr,3.196666667,0.04795,1183.950616,1079037.2,34.49322249,0.517398337,12775.26758
3768,200923,Virginia,5-17 yr,3.196666667,0.04795,1183.950616,1346567.4,43.04527122,0.645679068,15942.69303
3769,200923,New Jersey,5-17 yr,3.196666667,0.04795,1183.950616,1518074,48.52776553,0.727916483,17973.24648
3770,200923,Utah,5-17 yr,3.196666667,0.04795,1183.950616,581788.2,18.59782946,0.278967442,6888.084978
3771,200923,District of Columbia,5-17 yr,3.196666667,0.04795,1183.950616,78986.2,2.524925527,0.037873883,935.1576015
3772,200923,Arkansas,18-49 yr,1.141666667,0.0685,203.8690492,1222074.3,13.95201492,0.837120895,2491.431257
3773,200923,Washington,18-49 yr,1.141666667,0.0685,203.8690492,2951416.4,33.69533723,2.021720234,6017.024554
3774,200923,West Virginia,18-49 yr,1.141666667,0.0685,203.8690492,768010,8.768114167,0.52608685,1565.734685
3775,200923,Wisconsin,18-49 yr,1.141666667,0.0685,203.8690492,2452069.5,27.99446012,1.679667607,4999.010777
3776,200923,Wyoming,18-49 yr,1.141666667,0.0685,203.8690492,236886.5,2.704454208,0.162267252,482.9382554
3777,200923,Idaho,18-49 yr,1.141666667,0.0685,203.8690492,652815.5,7.452976958,0.447178617,1330.888753
3778,200923,Vermont,18-49 yr,1.141666667,0.0685,203.8690492,266610.4,3.043802067,0.182628124,543.5360877
3779,200923,North Carolina,18-49 yr,1.141666667,0.0685,203.8690492,4121743.6,47.05657277,2.823394366,8402.95949
3780,200923,North Dakota,18-49 yr,1.141666667,0.0685,203.8690492,288984.2,3.299236283,0.197954177,589.149341
3781,200923,Ohio,18-49 yr,1.141666667,0.0685,203.8690492,4923051.7,56.20484024,3.372290414,10036.57869
3782,200923,Oklahoma,18-49 yr,1.141666667,0.0685,203.8690492,1588709.6,18.13776793,1.088266076,3238.887157
3783,200923,Pennsylvania,18-49 yr,1.141666667,0.0685,203.8690492,5351867.1,61.10048272,3.666028963,10910.80057
3784,200923,Rhode Island,18-49 yr,1.141666667,0.0685,203.8690492,467492.8,5.337209467,0.320232568,953.0731267
3785,200923,South Carolina,18-49 yr,1.141666667,0.0685,203.8690492,1966258.6,22.44811902,1.346887141,4008.592714
3786,200923,South Dakota,18-49 yr,1.141666667,0.0685,203.8690492,336090.9,3.837037775,0.230222266,685.1853224
3787,200923,Texas,18-49 yr,1.141666667,0.0685,203.8690492,11109566.7,126.8342198,7.610053189,22648.96801
3788,200923,Delaware,18-49 yr,1.141666667,0.0685,203.8690492,382071.9,4.361987525,0.261719251,778.92635
3789,200923,Florida,18-49 yr,1.141666667,0.0685,203.8690492,7795441.4,88.99795598,5.339877359,15892.49227
3790,200923,Alabama,18-49 yr,1.141666667,0.0685,203.8690492,2040977.6,23.30116093,1.398069656,4160.921629
3791,200923,Alaska,18-49 yr,1.141666667,0.0685,203.8690492,322742.4,3.6846424,0.221078544,657.9718624
3792,200923,Arizona,18-49 yr,1.141666667,0.0685,203.8690492,2705911.6,30.89249077,1.853549446,5516.516252
3793,200923,Indiana,18-49 yr,1.141666667,0.0685,203.8690492,2797520.3,31.93835676,1.916301405,5703.278038
3794,200923,Iowa,18-49 yr,1.141666667,0.0685,203.8690492,1271838.8,14.52015963,0.871209578,2592.88567
3795,200923,Kansas,18-49 yr,1.141666667,0.0685,203.8690492,1210032.2,13.81453428,0.828872057,2466.881142
3796,200923,Kentucky,18-49 yr,1.141666667,0.0685,203.8690492,1877004,21.429129,1.28574774,3826.630209
3797,200923,Louisiana,18-49 yr,1.141666667,0.0685,203.8690492,1960625.7,22.38381007,1.343028604,3997.108974
3798,200923,Maine,18-49 yr,1.141666667,0.0685,203.8690492,552579.9,6.308620525,0.378517231,1126.539388
3799,200923,Michigan,18-49 yr,1.141666667,0.0685,203.8690492,4270193.1,48.75137122,2.925082273,8705.602074
3800,200923,Mississippi,18-49 yr,1.141666667,0.0685,203.8690492,1275007.1,14.55633106,0.873379863,2599.344853
3801,200923,Missouri,18-49 yr,1.141666667,0.0685,203.8690492,2556386.4,29.1854114,1.751124684,5211.680649
3802,200923,Montana,18-49 yr,1.141666667,0.0685,203.8690492,404965.1,4.623351558,0.277401093,825.5984992
3803,200923,Nebraska,18-49 yr,1.141666667,0.0685,203.8690492,775117.5,8.849258125,0.530955487,1580.224678
3804,200923,Nevada,18-49 yr,1.141666667,0.0685,203.8690492,1194621.3,13.63859317,0.81831559,2435.463086
3805,200923,New Hampshire,18-49 yr,1.141666667,0.0685,203.8690492,569070.1,6.496883642,0.389813018,1160.157802
3806,200923,Hawaii,18-49 yr,1.141666667,0.0685,203.8690492,585515.7,6.684637575,0.401078254,1193.685291
3807,200923,Illinois,18-49 yr,1.141666667,0.0685,203.8690492,5710131.2,65.19066453,3.911439872,11641.19019
3808,200923,Massachusetts,18-49 yr,1.141666667,0.0685,203.8690492,2900973.8,33.11945088,1.987167053,5914.187705
3809,200923,Virginia,18-49 yr,1.141666667,0.0685,203.8690492,3566243.1,40.71460872,2.442876523,7270.465902
3810,200923,New Jersey,18-49 yr,1.141666667,0.0685,203.8690492,3834023,43.77176258,2.626305755,7816.386238
3811,200923,Utah,18-49 yr,1.141666667,0.0685,203.8690492,1212903.3,13.84731267,0.83083876,2472.734426
3812,200923,District of Columbia,18-49 yr,1.141666667,0.0685,203.8690492,306463.8,3.49879505,0.209927703,624.7848354
3813,200923,Arkansas,50-64 yr,0.913333333,0.0548,83.0303022,535960.5,4.8951059,0.293706354,445.0096228
3814,200923,Washington,50-64 yr,0.913333333,0.0548,83.0303022,1268892,11.5892136,0.695352816,1053.564862
3815,200923,West Virginia,50-64 yr,0.913333333,0.0548,83.0303022,389307,3.5556706,0.213340236,323.2427786
3816,200923,Wisconsin,50-64 yr,0.913333333,0.0548,83.0303022,1086799.5,9.9261021,0.595566126,902.3729092
3817,200923,Wyoming,50-64 yr,0.913333333,0.0548,83.0303022,110561.5,1.009795033,0.060587702,91.79954757
3818,200923,Idaho,50-64 yr,0.913333333,0.0548,83.0303022,271997.5,2.484243833,0.14905463,225.8403462
3819,200923,Vermont,50-64 yr,0.913333333,0.0548,83.0303022,135793,1.240242733,0.074414564,112.7493383
3820,200923,North Carolina,50-64 yr,0.913333333,0.0548,83.0303022,1733101,15.82898913,0.949739348,1438.998998
3821,200923,North Dakota,50-64 yr,0.913333333,0.0548,83.0303022,124172,1.134104267,0.068046256,103.1003868
3822,200923,Ohio,50-64 yr,0.913333333,0.0548,83.0303022,2237016.5,20.43141737,1.225885042,1857.40156
3823,200923,Oklahoma,50-64 yr,0.913333333,0.0548,83.0303022,678075,6.193085,0.3715851,563.0077216
3824,200923,Pennsylvania,50-64 yr,0.913333333,0.0548,83.0303022,2492041.5,22.7606457,1.365638742,2069.149588
3825,200923,Rhode Island,50-64 yr,0.913333333,0.0548,83.0303022,203649,1.8599942,0.111599652,169.0903801
3826,200923,South Carolina,50-64 yr,0.913333333,0.0548,83.0303022,871519,7.959873533,0.477592412,723.6248594
3827,200923,South Dakota,50-64 yr,0.913333333,0.0548,83.0303022,149319.5,1.363784767,0.081827086,123.9804321
3828,200923,Texas,50-64 yr,0.913333333,0.0548,83.0303022,4064726.5,37.12450203,2.227470122,3374.954697
3829,200923,Delaware,50-64 yr,0.913333333,0.0548,83.0303022,169611.5,1.549118367,0.092947102,140.828941
3830,200923,Florida,50-64 yr,0.913333333,0.0548,83.0303022,3560151,32.5160458,1.950962748,2956.004134
3831,200923,Alabama,50-64 yr,0.913333333,0.0548,83.0303022,899753,8.217744067,0.493064644,747.067635
3832,200923,Alaska,50-64 yr,0.913333333,0.0548,83.0303022,133842,1.2224236,0.073345416,111.1294171
3833,200923,Arizona,50-64 yr,0.913333333,0.0548,83.0303022,1092521,9.978358467,0.598701508,907.1234879
3834,200923,Indiana,50-64 yr,0.913333333,0.0548,83.0303022,1192088.5,10.88774163,0.653264498,989.794684
3835,200923,Iowa,50-64 yr,0.913333333,0.0548,83.0303022,569719,5.203433533,0.312206012,473.0394074
3836,200923,Kansas,50-64 yr,0.913333333,0.0548,83.0303022,513322,4.688340933,0.281300456,426.2128079
3837,200923,Kentucky,50-64 yr,0.913333333,0.0548,83.0303022,826555,7.549202333,0.45295214,686.2911143
3838,200923,Louisiana,50-64 yr,0.913333333,0.0548,83.0303022,823216.5,7.5187107,0.451122642,683.5191477
3839,200923,Maine,50-64 yr,0.913333333,0.0548,83.0303022,290138.5,2.649931633,0.158995898,240.9028733
3840,200923,Michigan,50-64 yr,0.913333333,0.0548,83.0303022,1941720.5,17.73438057,1.064062834,1612.216399
3841,200923,Mississippi,50-64 yr,0.913333333,0.0548,83.0303022,537049.5,4.9050521,0.294303126,445.9138228
3842,200923,Missouri,50-64 yr,0.913333333,0.0548,83.0303022,1121664,10.2445312,0.614671872,931.3210089
3843,200923,Montana,50-64 yr,0.913333333,0.0548,83.0303022,205401.5,1.876000367,0.112560022,170.5454862
3844,200923,Nebraska,50-64 yr,0.913333333,0.0548,83.0303022,328830.5,3.003318567,0.180199114,273.0289579
3845,200923,Nevada,50-64 yr,0.913333333,0.0548,83.0303022,482306.5,4.405066033,0.264303962,400.4605445
3846,200923,New Hampshire,50-64 yr,0.913333333,0.0548,83.0303022,277817.5,2.537399833,0.15224399,230.6727098
3847,200923,Hawaii,50-64 yr,0.913333333,0.0548,83.0303022,261782.5,2.390946833,0.14345681,217.3588009
3848,200923,Illinois,50-64 yr,0.913333333,0.0548,83.0303022,2314889,21.14265287,1.268559172,1922.059332
3849,200923,Massachusetts,50-64 yr,0.913333333,0.0548,83.0303022,1252162,11.43641293,0.686184776,1039.673893
3850,200923,Virginia,50-64 yr,0.913333333,0.0548,83.0303022,1493516.5,13.64078403,0.818447042,1240.071263
3851,200923,New Jersey,50-64 yr,0.913333333,0.0548,83.0303022,1666759,15.22306553,0.913383932,1383.915035
3852,200923,Utah,50-64 yr,0.913333333,0.0548,83.0303022,372235.5,3.3997509,0.203985054,309.0682605
3853,200923,District of Columbia,50-64 yr,0.913333333,0.0548,83.0303022,99420,0.908036,0.05448216,82.54872645
3854,200923,Arkansas,65+ yr,0.456666667,0.0274,5.023835667,405895,1.853587167,0.11121523,20.39149778
3855,200923,Washington,65+ yr,0.456666667,0.0274,5.023835667,780577,3.564634967,0.213878098,39.21490573
3856,200923,West Virginia,65+ yr,0.456666667,0.0274,5.023835667,291162,1.3296398,0.079778388,14.6275004
3857,200923,Wisconsin,65+ yr,0.456666667,0.0274,5.023835667,754868,3.447230533,0.206833832,37.92332782
3858,200923,Wyoming,65+ yr,0.456666667,0.0274,5.023835667,66372,0.3030988,0.018185928,3.334420209
3859,200923,Idaho,65+ yr,0.456666667,0.0274,5.023835667,183008,0.835736533,0.050144192,9.194021177
3860,200923,Vermont,65+ yr,0.456666667,0.0274,5.023835667,87237,0.3983823,0.023902938,4.382643521
3861,200923,North Carolina,65+ yr,0.456666667,0.0274,5.023835667,1167772,5.332825467,0.319969528,58.66694624
3862,200923,North Dakota,65+ yr,0.456666667,0.0274,5.023835667,96010,0.438445667,0.02630674,4.823384624
3863,200923,Ohio,65+ yr,0.456666667,0.0274,5.023835667,1584699,7.2367921,0.434207526,79.61267357
3864,200923,Oklahoma,65+ yr,0.456666667,0.0274,5.023835667,491422,2.244160467,0.134649628,24.68823371
3865,200923,Pennsylvania,65+ yr,0.456666667,0.0274,5.023835667,1926857,8.799313633,0.527958818,96.80212921
3866,200923,Rhode Island,65+ yr,0.456666667,0.0274,5.023835667,149960,0.684817333,0.04108904,7.533743966
3867,200923,South Carolina,65+ yr,0.456666667,0.0274,5.023835667,595436,2.719157733,0.163149464,29.91372614
3868,200923,South Dakota,65+ yr,0.456666667,0.0274,5.023835667,114045,0.5208055,0.03124833,5.729433386
3869,200923,Texas,65+ yr,0.456666667,0.0274,5.023835667,2466642,11.2643318,0.675859908,123.9200406
3870,200923,Delaware,65+ yr,0.456666667,0.0274,5.023835667,122912,0.561298133,0.033677888,6.174896895
3871,200923,Florida,65+ yr,0.456666667,0.0274,5.023835667,3134105,14.31241283,0.85874477,157.4522848
3872,200923,Alabama,65+ yr,0.456666667,0.0274,5.023835667,635217,2.9008243,0.174049458,31.91225821
3873,200923,Alaska,65+ yr,0.456666667,0.0274,5.023835667,50154,0.2290366,0.013742196,2.51965454
3874,200923,Arizona,65+ yr,0.456666667,0.0274,5.023835667,833228,3.805074533,0.228304472,41.86000545
3875,200923,Indiana,65+ yr,0.456666667,0.0274,5.023835667,815306,3.723230733,0.223393844,40.95963362
3876,200923,Iowa,65+ yr,0.456666667,0.0274,5.023835667,446630,2.039610333,0.12237662,22.43795724
3877,200923,Kansas,65+ yr,0.456666667,0.0274,5.023835667,367817,1.679697633,0.100781858,18.47852163
3878,200923,Kentucky,65+ yr,0.456666667,0.0274,5.023835667,560034,2.5574886,0.153449316,28.13518784
3879,200923,Louisiana,65+ yr,0.456666667,0.0274,5.023835667,537096,2.4527384,0.147164304,26.98282041
3880,200923,Maine,65+ yr,0.456666667,0.0274,5.023835667,203163,0.9277777,0.055666662,10.20657526
3881,200923,Michigan,65+ yr,0.456666667,0.0274,5.023835667,1316992,6.014263467,0.360855808,66.16351382
3882,200923,Mississippi,65+ yr,0.456666667,0.0274,5.023835667,369337,1.686638967,0.101198338,18.55488394
3883,200923,Missouri,65+ yr,0.456666667,0.0274,5.023835667,812724,3.7114396,0.222686376,40.82991818
3884,200923,Montana,65+ yr,0.456666667,0.0274,5.023835667,139883,0.638799033,0.038327942,7.027492046
3885,200923,Nebraska,65+ yr,0.456666667,0.0274,5.023835667,240786,1.0995894,0.065975364,12.09669295
3886,200923,Nevada,65+ yr,0.456666667,0.0274,5.023835667,303039,1.3838781,0.083032686,15.22418137
3887,200923,New Hampshire,65+ yr,0.456666667,0.0274,5.023835667,170331,0.7778449,0.046670694,8.557149529
3888,200923,Hawaii,65+ yr,0.456666667,0.0274,5.023835667,186400,0.851226667,0.0510736,9.364429683
3889,200923,Illinois,65+ yr,0.456666667,0.0274,5.023835667,1568200,7.161446667,0.4296868,78.78379092
3890,200923,Massachusetts,65+ yr,0.456666667,0.0274,5.023835667,876597,4.0031263,0.240187578,44.03879274
3891,200923,Virginia,65+ yr,0.456666667,0.0274,5.023835667,929178,4.2432462,0.254594772,46.68037577
3892,200923,New Jersey,65+ yr,0.456666667,0.0274,5.023835667,1155571,5.277107567,0.316626454,58.05398805
3893,200923,Utah,65+ yr,0.456666667,0.0274,5.023835667,235297,1.074522967,0.064471378,11.82093461
3894,200923,District of Columbia,65+ yr,0.456666667,0.0274,5.023835667,67108,0.306459867,0.018387592,3.371395639
3895,200923,Arkansas,Overall,1.799651699,0.107979102,305.0256659,2872684,51.69830641,3.101898384,8762.423501
3896,200923,Washington,Overall,1.799651699,0.107979102,305.0256659,6561297,118.0804929,7.084829576,20013.63987
3897,200923,West Virginia,Overall,1.799651699,0.107979102,305.0256659,1840802,33.12802447,1.987681468,5614.918559
3898,200923,Wisconsin,Overall,1.799651699,0.107979102,305.0256659,5637947,101.463409,6.087804538,17197.18538
3899,200923,Wyoming,Overall,1.799651699,0.107979102,305.0256659,545579,9.818521742,0.589111305,1664.155978
3900,200923,Idaho,Overall,1.799651699,0.107979102,305.0256659,1526797,27.47702815,1.648621689,4657.122716
3901,200923,Vermont,Overall,1.799651699,0.107979102,305.0256659,624258,11.2344697,0.674068182,1904.147122
3902,200923,North Carolina,Overall,1.799651699,0.107979102,305.0256659,9271178,166.8489124,10.01093474,28279.47243
3903,200923,North Dakota,Overall,1.799651699,0.107979102,305.0256659,659858,11.87514571,0.712508742,2012.736259
3904,200923,Ohio,Overall,1.799651699,0.107979102,305.0256659,11512431,207.1836601,12.4310196,35115.86932
3905,200923,Oklahoma,Overall,1.799651699,0.107979102,305.0256659,3675339,66.14330075,3.968598045,11210.72726
3906,200923,Pennsylvania,Overall,1.799651699,0.107979102,305.0256659,12612705,226.9847598,13.61908559,38471.98742
3907,200923,Rhode Island,Overall,1.799651699,0.107979102,305.0256659,1056389,19.01132258,1.140679355,3222.257582
3908,200923,South Carolina,Overall,1.799651699,0.107979102,305.0256659,4511428,81.18999064,4.871399439,13761.0133
3909,200923,South Dakota,Overall,1.799651699,0.107979102,305.0256659,799462,14.38753146,0.863251888,2438.564289
3910,200923,Texas,Overall,1.799651699,0.107979102,305.0256659,24311891,437.5293594,26.25176156,74157.50742
3911,200923,Delaware,Overall,1.799651699,0.107979102,305.0256659,881278,15.8599345,0.95159607,2688.124088
3912,200923,Florida,Overall,1.799651699,0.107979102,305.0256659,18511620,333.1446838,19.98868103,56465.19218
3913,200923,Alabama,Overall,1.799651699,0.107979102,305.0256659,4712651,84.81130378,5.088678227,14374.79509
3914,200923,Alaska,Overall,1.799651699,0.107979102,305.0256659,691189,12.43899458,0.746339675,2108.30385
3915,200923,Arizona,Overall,1.799651699,0.107979102,305.0256659,6246816,112.4209303,6.745255816,19054.3921
3916,200923,Indiana,Overall,1.799651699,0.107979102,305.0256659,6417398,115.4908121,6.929448728,19574.71098
3917,200923,Iowa,Overall,1.799651699,0.107979102,305.0256659,3016267,54.28230031,3.256938018,9200.388502
3918,200923,Kansas,Overall,1.799651699,0.107979102,305.0256659,2809329,50.55813707,3.033488224,8569.17449
3919,200923,Kentucky,Overall,1.799651699,0.107979102,305.0256659,4285828,77.12997641,4.627798585,13072.8754
3920,200923,Louisiana,Overall,1.799651699,0.107979102,305.0256659,4429940,79.72349047,4.783409428,13512.45398
3921,200923,Maine,Overall,1.799651699,0.107979102,305.0256659,1327665,23.89334573,1.433600744,4049.719007
3922,200923,Michigan,Overall,1.799651699,0.107979102,305.0256659,9952687,179.1137007,10.74682204,30358.2498
3923,200923,Mississippi,Overall,1.799651699,0.107979102,305.0256659,2941991,52.94559101,3.176735461,8973.827639
3924,200923,Missouri,Overall,1.799651699,0.107979102,305.0256659,5922314,106.5810245,6.394861471,18064.57772
3925,200923,Montana,Overall,1.799651699,0.107979102,305.0256659,973739,17.52391046,1.051434627,2970.153869
3926,200923,Nebraska,Overall,1.799651699,0.107979102,305.0256659,1799125,32.37798363,1.942679018,5487.793012
